customer_id,name,age,gender,city,marital_status,employment_type,occupation,monthly_income,monthly_expense,existing_emi,savings_balance,home_ownership,education_level,dependents,credit_score,account_age_months,job_tenure_years,previous_loans,monthly_transactions,acquisition_channel,device_type,digital_activity_score,loan_id,loan_purpose,requested_amount,approved_amount,loan_tenure_months,interest_rate,emi,emi_to_income_ratio,application_date,risk_score,underwriting_score,default_probability,risk_category,approved,rejection_reason,loan_to_income_ratio,loan_status,defaulted,total_payments,missed_payments,partial_payments,delinquent_months,avg_days_late,max_days_late,total_emi_due,total_emi_paid,payment_completion_rate,delinquency_rate,avg_inflow,avg_outflow,avg_net_cash_flow,avg_cash_flow_consistency,avg_balance_volatility,total_spending_shocks,total_overdrafts
C03648,Girindra Sur,40,Female,Chapra,Married,Salaried,Accountant,56010,28887,4981,375602,Rented,High School,4,714,118,11,6,259,Referral,iPhone,79,LN975675,Home Renovation,370855,311314,48,10.1,7910.69,0.14,2026-05-29,18,82,0.128,Low,1,,0.46,Defaulted,1,19,0,0,0,2.3157894736842106,5,102296.19,102296.19,1.0,0.0,55833.583333333336,30256.666666666668,25576.916666666668,76.41666666666667,0.3575,2,0
C03649,Hema Bansal,58,Female,Ahmedabad,Single,Salaried,Government Employee,102716,44789,10741,2428595,Owned,Bachelor,1,765,75,30,5,182,Instagram,Android,50,LN536941,Vehicle,4799602,4377994,36,8.57,138344.54,1.35,2024-06-09,25,75,0.17,Medium,0,Insufficient Repayment Capacity,3.55,Rejected,0,15,1,1,1,5.066666666666666,38,2239060.5,2037375.9600000002,0.91,0.067,102724.66666666667,46571.833333333336,56152.833333333336,85.08333333333333,0.14833333333333334,0,0
C03650,Sanya Andra,52,Female,Pune,Married,Self-employed,Shop Owner,136572,75167,39640,4308296,Rented,High School,3,706,76,1,6,44,YouTube,Android,18,LN645232,Medical,1579073,1168794,24,15.68,57049.24,0.42,2024-07-26,50,50,0.32,High,1,,0.71,Defaulted,1,15,0,1,1,4.0,19,2125679.55,2076921.01,0.977,0.067,134235.83333333334,78827.33333333333,55408.5,67.58333333333333,0.38833333333333336,0,0
C03651,Eshana Mann,36,Female,Chennai,Married,Salaried,Teacher,146516,84379,26032,2132910,Family Owned,Diploma,1,765,108,5,6,8,Google Ads,Android,3,LN174128,Home Renovation,2789436,1961470,60,9.74,41424.95,0.28,2026-02-13,10,90,0.08,Low,1,,1.12,Closed,0,22,5,3,6,13.454545454545455,57,6347853.82,4503974.24,0.71,0.273,146918.16666666666,85637.5,61280.666666666664,93.08333333333333,0.14333333333333334,1,1
C03652,Gopal Narain,20,Female,Kolkata,Single,Student,Student,24505,16461,4280,86566,Family Owned,High School,0,580,14,0,1,107,YouTube,Web,65,LN111041,Education,337976,330753,60,10.18,7056.85,0.29,2025-12-25,58,42,0.368,High,1,,1.12,Defaulted,1,12,5,2,5,27.166666666666668,82,26965.56,14370.490000000002,0.533,0.417,19979.5,18885.166666666668,1094.3333333333333,68.33333333333333,0.6541666666666667,2,6
C03653,David Dua,53,Male,Nagpur,Married,Salaried,Doctor,72275,41530,23441,377366,Rented,Master,3,691,78,11,0,86,Facebook,Web,42,LN354354,Vehicle,2114159,1853639,48,10.31,47289.52,0.65,2024-08-15,66,34,0.416,High,0,Insufficient Repayment Capacity,2.14,Rejected,0,15,1,4,4,11.333333333333334,90,673663.95,544702.45,0.809,0.267,72277.58333333333,44601.083333333336,27676.5,79.66666666666667,0.35333333333333333,1,1
C03654,Urvashi Patel,40,Male,Darbhanga,Married,Self-employed,Shop Owner,124509,84390,20486,4464936,Owned,Master,3,671,36,7,3,139,YouTube,Android,36,LN557723,Personal,1356533,1332116,12,21.49,124351.83,1.0,2025-02-22,50,50,0.32,High,0,Insufficient Repayment Capacity,0.89,Rejected,0,21,5,2,6,15.857142857142858,72,1728091.05,1260435.1800000002,0.729,0.286,124406.33333333333,79930.33333333333,44476.0,50.416666666666664,0.32916666666666666,0,0
C03655,Libni Dugar,37,Female,Srinagar,Single,Self-employed,Consultant,79416,52564,20278,1151444,Rented,Diploma,0,685,11,3,0,103,YouTube,Android,49,LN915322,Vehicle,1320489,976835,24,8.34,44331.23,0.56,2026-05-23,60,40,0.38,High,0,Insufficient Repayment Capacity,1.03,Rejected,0,23,4,6,6,17.347826086956523,89,664895.5,462476.49,0.696,0.261,75432.58333333333,54039.583333333336,21393.0,65.33333333333333,0.4066666666666667,0,1
C03656,Chakradev Sampath,45,Male,Meerut,Married,Salaried,Teacher,73911,36388,23761,396045,Rented,PhD,2,716,57,22,0,75,YouTube,Web,44,LN562355,Personal,2570239,2210587,36,20.68,82921.26,1.12,2024-06-14,66,34,0.416,High,0,Insufficient Repayment Capacity,2.49,Rejected,0,15,5,1,5,22.6,88,435486.89999999997,274319.89,0.63,0.333,73429.66666666667,41609.416666666664,31820.25,77.83333333333333,0.3408333333333333,2,1
C03657,Girindra Rama,58,Male,Chennai,Divorced,Salaried,Government Employee,61858,39792,21519,783195,Rented,PhD,1,720,42,29,1,195,YouTube,Web,81,LN477937,Personal,930562,899522,12,16.41,81789.03,1.32,2025-12-24,55,45,0.35,High,0,Insufficient Repayment Capacity,1.21,Rejected,0,15,1,2,1,7.533333333333333,60,43110.15,37949.990000000005,0.88,0.067,61942.416666666664,41403.916666666664,20538.5,98.33333333333333,0.3283333333333333,0,0
C03658,Darpan Mane,48,Female,Darbhanga,Married,Self-employed,Contractor,131840,60115,3272,2731699,Rented,High School,1,682,44,23,1,152,Facebook,Web,100,LN913210,Home Renovation,4617487,4243700,48,8.75,105101.61,0.8,2025-07-20,38,62,0.248,Medium,0,Insufficient Repayment Capacity,2.68,Rejected,0,22,0,0,0,2.8181818181818183,5,639633.9400000001,639633.9400000001,1.0,0.0,131879.25,64802.666666666664,67076.58333333333,72.41666666666667,0.3575,1,0
C03659,Gautam Behl,59,Male,Ballia,Married,Salaried,Sales Executive,69813,40589,4333,218388,Rented,PhD,4,727,50,7,3,141,Instagram,Android,66,LN842547,Business,463581,399760,48,13.83,10889.97,0.16,2024-12-09,36,64,0.236,Medium,1,,0.48,Defaulted,1,17,2,7,5,13.823529411764707,74,914316.44,646370.5,0.707,0.294,69250.33333333333,42088.0,27162.333333333332,76.25,0.31,0,0
C03660,Chanchal Pant,18,Male,Ranchi,Married,Student,Student,14218,11487,3923,73925,Family Owned,Diploma,2,582,1,0,0,78,Facebook,iPhone,34,LN929519,Education,233158,169564,48,13.78,4614.9,0.32,2026-04-07,85,15,0.53,High,0,High Risk,0.99,Rejected,0,19,3,4,4,13.210526315789474,74,85626.16,65569.5,0.766,0.211,12183.333333333334,13044.916666666666,-861.5833333333334,71.66666666666667,0.5591666666666667,1,4
C03661,Nicholas Sha,21,Male,Hyderabad,Single,Student,Student,27072,18348,2989,123818,Rented,Bachelor,1,603,20,0,1,56,Referral,iPhone,15,LN958680,Education,503940,410684,36,10.16,13282.49,0.49,2026-05-02,70,30,0.44,High,1,,1.26,Defaulted,1,21,5,5,5,19.904761904761905,85,175502.25,122498.08,0.698,0.238,22938.916666666668,19726.333333333332,3212.5833333333335,77.25,0.6391666666666667,1,5
C03662,Zarna Thakkar,40,Female,Bangalore,Married,Salaried,Bank Officer,120961,58406,7878,3077700,Rented,Bachelor,4,720,67,14,4,198,Referral,Android,56,LN554152,Business,4227588,3101506,60,11.21,67759.53,0.56,2025-03-06,35,65,0.23,Medium,1,,2.14,Defaulted,1,18,1,2,2,6.611111111111111,54,276501.42,244451.41,0.884,0.111,119777.91666666667,59981.916666666664,59796.0,91.16666666666667,0.30416666666666664,1,0
C03663,Siya Oak,55,Female,Darbhanga,Married,Salaried,Bank Officer,108570,53068,29732,3462414,Owned,Diploma,1,767,56,13,2,210,Facebook,iPhone,66,LN964310,Personal,4749095,3639047,36,14.05,124462.39,1.15,2025-07-20,38,62,0.248,Medium,0,Insufficient Repayment Capacity,2.79,Rejected,0,17,3,3,5,15.823529411764707,81,1965587.43,1441201.8399999999,0.733,0.294,109177.16666666667,54922.666666666664,54254.5,96.41666666666667,0.15833333333333333,1,0
C03664,Pallavi Nigam,48,Female,Srinagar,Married,Self-employed,Freelancer,228374,131464,59551,5567018,Rented,Diploma,4,720,61,17,2,140,Google Ads,Android,37,LN688530,Business,3609762,3527038,48,14.07,96505.42,0.42,2025-04-01,42,58,0.272,Medium,1,,1.29,Closed,0,20,1,2,2,6.1,54,863378.8,779368.67,0.903,0.1,239417.83333333334,133494.66666666666,105923.16666666667,59.583333333333336,0.3983333333333334,0,0
C03665,Eta Gade,53,Male,Ahmedabad,Single,Unemployed,Unemployed,6362,4274,0,5670,Family Owned,Bachelor,1,487,35,0,2,57,Facebook,Android,35,LN738855,Home Renovation,50000,40391,60,10.85,875.18,0.14,2025-05-02,98,2,0.608,High,0,High Risk,0.53,Rejected,0,23,1,5,2,7.434782608695652,67,97397.18,81194.09999999999,0.834,0.087,3576.8333333333335,4665.166666666667,-1088.3333333333333,20.0,0.6699999999999999,1,8
C03666,Jacob Basu,38,Female,Chapra,Married,Salaried,Bank Officer,133291,71852,32237,4704166,Family Owned,Master,1,729,24,3,0,112,Instagram,Web,32,LN986634,Business,4207879,3782224,60,13.9,87809.78,0.66,2024-06-16,58,42,0.368,High,0,Insufficient Repayment Capacity,2.36,Rejected,0,12,4,3,4,22.666666666666668,74,1560465.6,885851.28,0.568,0.333,134554.66666666666,72185.75,62368.916666666664,94.08333333333333,0.3558333333333333,0,0
C03667,Samesh Bala,46,Female,Kolkata,Married,Salaried,Government Employee,129861,54981,41960,2037326,Rented,Master,1,747,21,22,1,267,Instagram,iPhone,99,LN424757,Business,2703227,2184375,48,13.79,59461.42,0.46,2026-04-29,38,62,0.248,Medium,0,Insufficient Repayment Capacity,1.4,Rejected,0,24,1,2,1,5.333333333333333,49,2174616.96,2039263.46,0.938,0.042,128531.08333333333,53234.583333333336,75296.5,74.25,0.32666666666666666,0,0
C03668,Chakradhar Bansal,24,Male,Bhubaneswar,Single,Salaried,Government Employee,61954,34075,13203,669709,Owned,Master,1,710,50,1,1,291,YouTube,iPhone,82,LN248989,Business,547979,498428,60,12.62,11244.05,0.18,2024-08-31,20,80,0.14,Low,1,,0.67,Closed,0,16,6,3,8,24.1875,70,980723.2,551547.7999999999,0.562,0.5,61708.333333333336,37103.833333333336,24604.5,85.5,0.36166666666666664,2,1
C03669,Sarthak Krishnan,33,Male,Bhopal,Married,Self-employed,Freelancer,58979,32992,7731,281703,Owned,Master,1,713,114,8,4,104,Instagram,Android,43,LN515287,Home Renovation,663494,494731,60,10.74,10692.61,0.18,2024-10-23,21,79,0.146,Low,1,,0.7,Closed,0,19,1,2,1,6.578947368421052,57,836269.23,754369.48,0.902,0.053,63406.583333333336,42986.166666666664,20420.416666666668,46.75,0.3758333333333333,2,2
C03670,Tanmayi Saraf,59,Male,Meerut,Single,Salaried,Teacher,134160,90791,1431,1576347,Rented,High School,1,673,54,31,4,215,Google Ads,Web,56,LN451771,Personal,3372229,3314265,24,17.92,165333.62,1.23,2024-10-21,46,54,0.296,Medium,0,Insufficient Repayment Capacity,2.06,Rejected,0,12,2,1,3,14.75,78,2272826.88,1854824.39,0.816,0.25,132890.5,112258.91666666667,20631.583333333332,94.25,0.37833333333333335,2,2
C03671,Ladli Srinivasan,63,Male,Hyderabad,Married,Self-employed,Business Owner,249400,111656,68223,1836203,Owned,Master,3,731,91,39,2,292,Facebook,Android,94,LN564414,Business,742765,524050,48,12.16,13841.45,0.06,2025-01-19,13,87,0.098,Low,1,,0.18,Active,0,14,0,2,0,3.0,9,6386485.0,6049438.21,0.947,0.0,247902.08333333334,118015.58333333333,129886.5,88.0,0.36333333333333334,1,0
C03672,Sudiksha Dora,29,Male,Chapra,Married,Salaried,Teacher,117652,90075,26275,2808871,Owned,Bachelor,4,697,86,3,3,105,Facebook,iPhone,45,LN351855,Medical,1831306,1639612,36,16.57,58106.36,0.49,2026-04-11,65,35,0.41,High,1,,1.16,Closed,0,12,1,0,1,5.25,32,735277.3200000001,674004.21,0.917,0.083,117760.5,97935.83333333333,19824.666666666668,94.75,0.33,1,1
C03673,Lavanya Kala,45,Female,Kolkata,Single,Salaried,Software Engineer,38983,19406,14863,546138,Family Owned,Bachelor,1,731,63,21,0,90,Referral,Web,43,LN725901,Business,1653156,1286886,48,14.27,35340.6,0.91,2025-08-21,53,47,0.338,High,0,Insufficient Repayment Capacity,2.75,Rejected,0,22,1,1,1,6.590909090909091,75,234685.66,221649.40000000002,0.944,0.045,39068.666666666664,19079.833333333332,19988.833333333332,92.91666666666667,0.42166666666666663,0,0
C03674,Gauri Narain,32,Female,Ranchi,Single,Unemployed,Unemployed,5446,5000,0,7276,Owned,Bachelor,0,439,83,0,1,248,YouTube,iPhone,98,LN749581,Vehicle,200000,187343,48,10.2,4769.52,0.88,2024-08-13,100,0,0.62,High,0,High Risk,2.87,Rejected,0,19,1,6,4,9.157894736842104,64,17156.05,14611.36,0.852,0.211,3808.3333333333335,5178.583333333333,-1370.25,34.416666666666664,0.6141666666666666,0,11
C03675,Aahana Sharma,22,Female,Chennai,Single,Student,Student,19566,10949,6382,108147,Owned,High School,0,668,45,0,3,206,Facebook,iPhone,93,LN180805,Personal,481720,417455,12,14.97,37672.87,1.93,2025-08-02,68,32,0.428,High,0,Insufficient Repayment Capacity,1.78,Rejected,0,12,2,3,3,13.75,76,346839.83999999997,250505.21,0.722,0.25,18657.166666666668,11590.833333333334,7066.333333333333,39.166666666666664,0.35333333333333333,1,0
C03676,Yahvi Barman,19,Female,Kolkata,Single,Student,Student,13737,11777,2603,40633,Family Owned,Diploma,1,576,4,0,0,26,YouTube,Web,8,LN649696,Personal,157142,139197,24,15.25,6765.74,0.49,2025-03-31,80,20,0.5,High,1,,0.84,Defaulted,1,13,2,5,2,10.846153846153847,56,43786.86,29090.36,0.664,0.154,11946.833333333334,12248.666666666666,-301.8333333333333,52.416666666666664,0.6258333333333334,1,6
C03677,Aarav Mahal,55,Female,Bhopal,Single,Salaried,Teacher,49700,37080,8107,355155,Owned,High School,0,707,23,25,0,111,Facebook,Android,62,LN934444,Business,1069720,928674,36,13.18,31371.27,0.63,2025-11-17,50,50,0.32,High,0,Insufficient Repayment Capacity,1.56,Rejected,0,19,3,1,3,10.68421052631579,74,333344.74,274105.73,0.822,0.158,49043.0,42491.083333333336,6551.916666666667,91.91666666666667,0.3441666666666667,1,1
C03678,Chameli Oak,54,Male,Chennai,Married,Salaried,Government Employee,91562,43152,26837,278137,Owned,High School,1,706,10,10,0,51,Referral,Web,28,LN906304,Vehicle,2015569,1517483,24,8.7,69117.13,0.75,2024-07-30,53,47,0.338,High,0,Insufficient Repayment Capacity,1.38,Rejected,0,21,3,2,5,10.523809523809524,60,1092993.93,895928.0800000001,0.82,0.238,91013.33333333333,45835.5,45177.833333333336,79.66666666666667,0.345,1,1
C03679,Pavani Sandal,39,Female,Jamshedpur,Married,Salaried,Teacher,102207,64326,18848,1540186,Family Owned,Master,3,702,60,12,3,76,YouTube,Web,30,LN107163,Medical,4001260,3785448,24,18.82,190488.31,1.86,2025-10-26,65,35,0.41,High,0,Insufficient Repayment Capacity,3.09,Rejected,0,12,2,2,3,13.0,57,840879.24,620658.71,0.738,0.25,103341.91666666667,69114.0,34227.916666666664,87.83333333333333,0.3575,1,1
C03680,Aradhana Batra,20,Male,Indore,Single,Student,Student,16242,14223,570,56301,Owned,Bachelor,1,594,10,0,0,373,Facebook,Android,97,LN202249,Medical,154980,121821,24,20.17,6210.3,0.38,2025-06-16,63,37,0.398,High,1,,0.63,Defaulted,1,12,2,1,2,12.583333333333334,80,138995.88,109253.81999999999,0.786,0.167,12594.5,17149.083333333332,-4554.583333333333,68.33333333333333,0.6891666666666666,2,8
C03681,Shivansh Sridhar,59,Male,Srinagar,Married,Salaried,Accountant,81570,46127,17133,526157,Rented,PhD,3,765,116,0,9,181,Referral,iPhone,46,LN606159,Home Renovation,3108231,2195569,60,9.06,45640.36,0.56,2024-08-08,48,52,0.308,Medium,0,Insufficient Repayment Capacity,2.24,Rejected,0,13,4,0,4,17.76923076923077,63,443295.32,306896.76,0.692,0.308,81737.25,46676.25,35061.0,81.0,0.14083333333333334,1,0
C03682,Nihal Sachar,35,Female,Patna,Married,Salaried,Teacher,85318,51843,7065,1384431,Rented,Diploma,2,697,14,11,1,159,Facebook,iPhone,91,LN698434,Personal,2332544,1723229,36,12.73,57838.54,0.68,2025-11-06,43,57,0.278,Medium,0,Insufficient Repayment Capacity,1.68,Rejected,0,19,0,1,0,3.1578947368421053,15,432433.54,429110.38,0.992,0.0,83977.0,58491.5,25485.5,80.25,0.3383333333333334,2,2
C03683,Om Subramanian,20,Male,Ahmedabad,Single,Student,Student,14557,10949,2162,59947,Owned,Bachelor,0,611,17,0,1,122,Referral,iPhone,33,LN301194,Education,272052,199055,60,11.8,4407.78,0.3,2024-08-08,63,37,0.398,High,1,,1.14,Active,0,13,4,4,5,21.615384615384617,65,27328.99,16208.66,0.593,0.385,12462.833333333334,11258.166666666666,1204.6666666666667,62.833333333333336,0.6091666666666666,1,5
C03684,Raagini Madan,31,Female,Chapra,Single,Self-employed,Consultant,207937,108085,58065,2811265,Rented,Master,1,683,19,0,1,77,Facebook,iPhone,27,LN180133,Vehicle,8432601,7046409,60,10.08,149992.89,0.72,2026-01-06,58,42,0.368,High,0,Insufficient Repayment Capacity,2.82,Rejected,0,12,1,1,1,9.166666666666666,86,578552.3999999999,505822.32999999996,0.874,0.083,194542.75,110181.16666666667,84361.58333333333,56.75,0.3575,0,0
C03685,Chavvi Ratta,23,Male,Indore,Single,Student,Student,28423,17733,8371,99466,Family Owned,Diploma,1,624,32,0,0,152,Referral,Android,67,LN388079,Medical,494273,417958,12,19.22,38561.48,1.36,2025-12-02,93,7,0.578,High,0,High Risk,1.23,Rejected,0,24,6,1,6,18.25,85,318022.08,230957.26,0.726,0.25,28115.833333333332,19499.583333333332,8616.25,58.916666666666664,0.6666666666666666,1,1
C03686,Yuvraj Dora,44,Male,Ahmedabad,Divorced,Salaried,Bank Officer,113833,47924,18130,1711421,Rented,PhD,0,750,91,4,7,153,Facebook,iPhone,98,LN944801,Personal,1627870,1216846,36,21.49,46151.46,0.41,2024-07-10,7,93,0.062,Low,1,,0.89,Closed,0,21,3,3,4,13.666666666666666,85,1602042.12,1276259.83,0.797,0.19,115617.75,48162.75,67455.0,94.0,0.3725,0,0
C03687,Rayaan Dara,36,Male,Bhopal,Married,Salaried,Bank Officer,144919,100979,16100,1394423,Rented,PhD,4,731,69,6,5,307,YouTube,Android,99,LN807424,Medical,3986267,3450728,24,18.9,173778.82,1.2,2025-07-11,55,45,0.35,High,0,Insufficient Repayment Capacity,1.98,Rejected,0,15,1,3,2,9.333333333333334,82,568403.25,492069.58,0.866,0.133,146000.5,109236.91666666667,36763.583333333336,95.08333333333333,0.33416666666666667,1,1
C03688,Lohit Chauhan,52,Female,Bhopal,Married,Self-employed,Consultant,35381,27553,7005,476650,Rented,Master,1,664,68,23,1,170,Instagram,iPhone,52,LN204729,Personal,1489748,1260729,24,22.61,65784.69,1.86,2025-08-18,63,37,0.398,High,0,Insufficient Repayment Capacity,2.97,Rejected,0,15,3,7,5,14.266666666666667,46,429082.05000000005,283665.2,0.661,0.333,33119.916666666664,28945.583333333332,4174.333333333333,51.583333333333336,0.4058333333333333,1,1
C03689,Indali Goda,27,Female,Darbhanga,Married,Salaried,Doctor,90899,46403,31189,612061,Rented,PhD,1,685,56,5,4,92,Referral,Android,33,LN865937,Business,594143,539474,36,14.77,18640.34,0.21,2026-06-02,37,63,0.242,Medium,1,,0.49,Closed,0,22,1,4,2,6.954545454545454,62,842242.94,742063.44,0.881,0.091,90356.16666666667,56290.5,34065.666666666664,89.5,0.3741666666666667,2,2
C03690,Qasim Garg,40,Male,Hyderabad,Single,Salaried,Sales Executive,35547,20915,7076,483569,Owned,High School,0,746,13,1,1,89,Referral,Android,28,LN394917,Vehicle,473018,472504,60,8.81,9764.89,0.27,2024-08-02,20,80,0.14,Low,1,,1.11,Active,0,13,1,1,1,6.230769230769231,50,370895.45999999996,322914.54,0.871,0.077,35554.75,20802.25,14752.5,83.41666666666667,0.33166666666666667,0,0
C03691,Gaurang Prabhakar,53,Female,Bangalore,Married,Salaried,Government Employee,54828,34133,5820,219348,Family Owned,PhD,4,691,7,31,0,327,Facebook,iPhone,93,LN472570,Medical,1669942,1235327,12,15.87,112006.3,2.04,2024-09-13,56,44,0.356,High,0,Insufficient Repayment Capacity,1.88,Rejected,0,20,1,7,3,7.3,43,1212046.6,978997.52,0.808,0.15,54712.5,36198.083333333336,18514.416666666668,97.58333333333333,0.3433333333333333,1,1
C03692,Mitali Borah,43,Male,Mumbai,Married,Salaried,Software Engineer,55859,37110,9549,623364,Family Owned,Master,1,716,15,15,0,105,YouTube,Android,35,LN974517,Medical,345128,258037,24,16.91,12746.78,0.23,2024-10-16,20,80,0.14,Low,1,,0.38,Active,0,14,0,3,0,4.571428571428571,14,451923.22,420445.37,0.93,0.0,55507.916666666664,44523.833333333336,10984.083333333334,84.75,0.3641666666666667,2,2
C03693,Charles Nagar,43,Male,Indore,Single,Salaried,Doctor,100734,54178,15371,1262269,Rented,Master,1,741,7,15,0,102,YouTube,Web,61,LN863229,Medical,2219158,1573319,12,11.36,139316.88,1.38,2024-07-24,38,62,0.248,Medium,0,Insufficient Repayment Capacity,1.3,Rejected,0,12,3,4,5,18.0,69,4514517.6,2878132.77,0.638,0.417,100562.08333333333,61764.0,38798.083333333336,94.08333333333333,0.38999999999999996,2,1
C03694,Naveen Dasgupta,41,Female,Ballia,Married,Self-employed,Business Owner,135364,83569,48821,3398879,Family Owned,PhD,1,703,108,9,9,50,Google Ads,Web,18,LN500892,Personal,161489,147250,12,17.72,13480.26,0.1,2025-10-30,30,70,0.2,Medium,1,,0.09,Closed,0,16,3,1,3,8.5625,38,174209.6,137610.4,0.79,0.188,129050.0,89752.16666666667,39297.833333333336,64.66666666666667,0.3333333333333333,1,1
C03695,Brijesh Ganesh,57,Female,Indore,Single,Unemployed,Unemployed,8991,7649,0,4247,Rented,Bachelor,1,455,58,0,4,111,Referral,Web,39,LN713663,Medical,50000,37030,24,18.01,1848.87,0.21,2025-04-03,100,0,0.62,High,0,High Risk,0.34,Rejected,0,12,2,2,4,14.833333333333334,65,41778.72,33038.2,0.791,0.333,6291.75,7929.583333333333,-1637.8333333333333,32.5,0.6466666666666666,1,9
C03696,Maya Iyengar,29,Female,Ballia,Married,Self-employed,Shop Owner,220719,115408,67476,2059510,Rented,Master,3,670,18,3,1,109,YouTube,Web,65,LN543820,Vehicle,3539388,3032298,48,9.27,75848.22,0.34,2025-12-15,42,58,0.272,Medium,1,,1.14,Active,0,19,0,4,1,3.736842105263158,16,1174675.38,1082625.4,0.922,0.053,222273.91666666666,114225.58333333333,108048.33333333333,87.25,0.3408333333333333,1,0
C03697,Chatura Srivastava,56,Female,Darbhanga,Married,Self-employed,Shop Owner,38083,15988,14323,662913,Rented,Master,4,716,81,17,3,302,YouTube,Android,84,LN821422,Business,540901,474139,36,12.15,15782.19,0.41,2025-04-09,55,45,0.35,High,0,Insufficient Repayment Capacity,1.04,Rejected,0,14,2,2,4,12.142857142857142,64,567560.7000000001,454272.11000000004,0.8,0.286,36830.916666666664,20990.75,15840.166666666666,66.58333333333333,0.3458333333333334,3,1
C03698,Devansh Gandhi,24,Female,Srinagar,Single,Salaried,Accountant,25488,16892,770,63748,Rented,Bachelor,1,664,55,2,4,110,Google Ads,Web,37,LN215152,Personal,705933,586354,24,22.53,30572.65,1.2,2024-11-30,51,49,0.326,High,0,Insufficient Repayment Capacity,1.92,Rejected,0,19,1,2,1,4.684210526315789,34,194193.68,175193.22,0.902,0.053,25302.833333333332,16817.583333333332,8485.25,81.33333333333333,0.355,0,0
C03699,Yashawini Kohli,39,Male,Darbhanga,Married,Salaried,Doctor,116515,49895,44896,1165047,Rented,Bachelor,4,685,29,16,1,184,Google Ads,Web,48,LN726740,Vehicle,357268,291387,36,10.78,9509.31,0.08,2025-11-09,30,70,0.2,Medium,1,,0.21,Defaulted,1,22,5,1,5,15.954545454545455,89,1564058.1,1176104.98,0.752,0.227,115803.58333333333,54154.416666666664,61649.166666666664,89.91666666666667,0.3183333333333333,1,0
