customer_id,name,age,gender,city,marital_status,employment_type,occupation,monthly_income,monthly_expense,existing_emi,savings_balance,home_ownership,education_level,dependents,credit_score,account_age_months,job_tenure_years,previous_loans,monthly_transactions,acquisition_channel,device_type,digital_activity_score
C03612,Quincy Sodhi,43,Male,Darbhanga,Married,Salaried,Teacher,101788,60979,20265,1625500,Family Owned,Bachelor,4,758,104,3,7,2,Referral,iPhone,1
C03613,Madhav Banik,39,Male,Ballia,Married,Salaried,Government Employee,60795,37351,17363,756056,Rented,Diploma,4,704,39,6,1,181,Referral,Web,100
C03614,Xavier Sathe,31,Male,Patna,Single,Salaried,Accountant,119085,92700,7124,2408625,Rented,High School,1,746,117,9,4,147,Referral,iPhone,39
C03615,George Bhatnagar,22,Male,Patna,Single,Salaried,Bank Officer,103404,70923,3772,3697585,Family Owned,Bachelor,0,682,16,0,1,243,YouTube,Web,62
C03616,Kevin Raval,25,Female,Patna,Single,Student,Student,22751,11575,3804,61510,Owned,Diploma,1,660,34,0,2,127,YouTube,Web,37
C03617,Ekaja Deo,52,Male,Bangalore,Married,Salaried,Government Employee,45806,24608,14618,518165,Rented,Diploma,4,716,2,23,0,12,Google Ads,iPhone,4
C03618,Tanish Thakkar,32,Female,Nagpur,Single,Salaried,Government Employee,130670,71522,7573,1096122,Owned,High School,0,722,65,5,0,177,Facebook,iPhone,52
C03619,Qabil Uppal,48,Female,Bhubaneswar,Married,Salaried,Bank Officer,33187,25359,1969,260313,Rented,High School,4,703,112,2,9,232,Facebook,Web,83
C03620,Ekansh Sahni,21,Female,Mumbai,Single,Student,Student,19079,17438,3110,75653,Family Owned,Bachelor,0,558,16,0,1,35,Facebook,iPhone,10
C03621,Tripti Mohanty,56,Female,Indore,Single,Salaried,Bank Officer,48506,37058,16379,209877,Rented,PhD,1,693,30,6,2,84,YouTube,Android,50
C03622,Chatura Chand,22,Female,Mumbai,Single,Student,Student,5795,4299,124,22007,Rented,High School,0,614,35,0,1,156,Facebook,Web,42
C03623,Logan Nayak,52,Female,Surat,Married,Self-employed,Contractor,228112,93888,47560,1946055,Family Owned,PhD,2,651,63,1,0,258,Google Ads,Android,66
C03624,Tejas Mohan,37,Female,Ranchi,Married,Salaried,Doctor,79184,54971,8180,1341444,Rented,Bachelor,3,708,16,6,0,141,YouTube,Web,49
C03625,Urvi Kothari,36,Male,Srinagar,Married,Salaried,Teacher,62075,46230,16460,716716,Family Owned,Master,2,698,72,8,6,170,Facebook,Web,73
C03626,Urishilla Saxena,62,Female,Hyderabad,Single,Self-employed,Shop Owner,156360,78625,35144,4477141,Owned,Master,1,747,46,16,2,233,Google Ads,Web,60
C03627,Ayush Varty,49,Male,Ahmedabad,Married,Self-employed,Shop Owner,40290,28455,1802,361683,Rented,PhD,3,660,62,4,1,25,Google Ads,Android,9
C03628,Indira Saini,32,Female,Chennai,Married,Salaried,Software Engineer,36299,26062,9314,607906,Rented,PhD,2,718,48,1,1,40,Facebook,iPhone,13
C03629,Eiravati Parmer,59,Female,Indore,Single,Self-employed,Business Owner,89311,69655,10283,1573515,Rented,Diploma,1,651,46,7,2,350,YouTube,Web,96
C03630,Lajita Garde,32,Male,Srinagar,Single,Salaried,Sales Executive,126154,51150,40630,4218405,Family Owned,High School,0,705,38,4,0,161,Google Ads,iPhone,62
C03631,Lajita Bhat,58,Male,Delhi,Married,Salaried,Bank Officer,71326,56006,104,1265958,Family Owned,High School,4,740,112,11,8,261,Google Ads,Web,69
C03632,Frederick Rajagopalan,51,Female,Chennai,Married,Salaried,Software Engineer,113832,47404,19148,2312122,Rented,High School,4,751,22,18,1,31,YouTube,iPhone,11
C03633,Darika De,24,Male,Ranchi,Single,Student,Student,9098,7837,2240,22172,Owned,Bachelor,0,584,2,0,0,176,Instagram,iPhone,67
C03634,Eshana Purohit,36,Male,Patna,Married,Self-employed,Freelancer,185362,115251,53242,2068123,Owned,PhD,3,667,70,7,2,280,Instagram,Web,78
C03635,Lohit Sachdeva,59,Female,Nagpur,Married,Salaried,Sales Executive,99804,79695,39831,1429534,Family Owned,High School,2,703,14,7,1,46,Google Ads,Android,18
C03636,Kala Raja,60,Female,Surat,Married,Salaried,Software Engineer,114306,50092,43034,1827028,Owned,Bachelor,4,745,66,23,4,87,YouTube,iPhone,25
C03637,Ijaya Chad,20,Female,Chapra,Single,Student,Student,27691,16078,8262,158681,Owned,High School,1,633,10,0,0,44,Referral,Android,18
C03638,Aarnav Pillay,37,Female,Bhopal,Divorced,Salaried,Bank Officer,52870,24955,7200,883966,Owned,Diploma,1,760,100,2,6,216,Referral,iPhone,71
C03639,Veer Bajaj,60,Male,Mumbai,Single,Salaried,Doctor,98624,66081,36408,606710,Rented,Master,1,680,51,16,4,302,Google Ads,Web,91
C03640,Quincy Bassi,28,Male,Srinagar,Divorced,Salaried,Bank Officer,62850,30085,14982,522725,Rented,Bachelor,1,692,117,0,2,103,Referral,iPhone,33
C03641,Darpan Munshi,27,Male,Nagpur,Single,Salaried,Accountant,44519,30876,16077,292328,Owned,Bachelor,1,682,58,4,2,87,Instagram,Web,49
C03642,Benjamin Mane,24,Male,Nagpur,Single,Salaried,Government Employee,121715,72566,25024,1375869,Rented,PhD,0,722,40,1,0,66,Instagram,Android,20
C03643,Balvan Bhargava,55,Female,Darbhanga,Married,Salaried,Doctor,48267,21849,3760,196286,Rented,Master,4,731,43,5,2,103,Google Ads,iPhone,38
C03644,Siya Mutti,38,Female,Ahmedabad,Married,Salaried,Government Employee,103181,62820,13917,2833441,Family Owned,Master,3,721,14,7,0,177,YouTube,iPhone,74
C03645,Janaki Dora,56,Male,Meerut,Married,Salaried,Bank Officer,136861,103732,44277,3934806,Rented,Master,4,712,67,14,2,138,Facebook,Android,82
C03646,Tanveer Jha,29,Male,Mumbai,Single,Self-employed,Freelancer,47661,35786,15849,798800,Owned,Bachelor,1,672,12,3,0,150,Facebook,Web,48
C03647,Lipika Nayak,37,Female,Srinagar,Married,Salaried,Software Engineer,28389,18316,5490,138746,Rented,PhD,4,675,28,3,1,40,Referral,Android,19
C03648,Girindra Sur,40,Female,Chapra,Married,Salaried,Accountant,56010,28887,4981,375602,Rented,High School,4,714,118,11,6,259,Referral,iPhone,79
C03649,Hema Bansal,58,Female,Ahmedabad,Single,Salaried,Government Employee,102716,44789,10741,2428595,Owned,Bachelor,1,765,75,30,5,182,Instagram,Android,50
C03650,Sanya Andra,52,Female,Pune,Married,Self-employed,Shop Owner,136572,75167,39640,4308296,Rented,High School,3,706,76,1,6,44,YouTube,Android,18
C03651,Eshana Mann,36,Female,Chennai,Married,Salaried,Teacher,146516,84379,26032,2132910,Family Owned,Diploma,1,765,108,5,6,8,Google Ads,Android,3
C03652,Gopal Narain,20,Female,Kolkata,Single,Student,Student,24505,16461,4280,86566,Family Owned,High School,0,580,14,0,1,107,YouTube,Web,65
C03653,David Dua,53,Male,Nagpur,Married,Salaried,Doctor,72275,41530,23441,377366,Rented,Master,3,691,78,11,0,86,Facebook,Web,42
C03654,Urvashi Patel,40,Male,Darbhanga,Married,Self-employed,Shop Owner,124509,84390,20486,4464936,Owned,Master,3,671,36,7,3,139,YouTube,Android,36
C03655,Libni Dugar,37,Female,Srinagar,Single,Self-employed,Consultant,79416,52564,20278,1151444,Rented,Diploma,0,685,11,3,0,103,YouTube,Android,49
C03656,Chakradev Sampath,45,Male,Meerut,Married,Salaried,Teacher,73911,36388,23761,396045,Rented,PhD,2,716,57,22,0,75,YouTube,Web,44
C03657,Girindra Rama,58,Male,Chennai,Divorced,Salaried,Government Employee,61858,39792,21519,783195,Rented,PhD,1,720,42,29,1,195,YouTube,Web,81
C03658,Darpan Mane,48,Female,Darbhanga,Married,Self-employed,Contractor,131840,60115,3272,2731699,Rented,High School,1,682,44,23,1,152,Facebook,Web,100
C03659,Gautam Behl,59,Male,Ballia,Married,Salaried,Sales Executive,69813,40589,4333,218388,Rented,PhD,4,727,50,7,3,141,Instagram,Android,66
C03660,Chanchal Pant,18,Male,Ranchi,Married,Student,Student,14218,11487,3923,73925,Family Owned,Diploma,2,582,1,0,0,78,Facebook,iPhone,34
C03661,Nicholas Sha,21,Male,Hyderabad,Single,Student,Student,27072,18348,2989,123818,Rented,Bachelor,1,603,20,0,1,56,Referral,iPhone,15
C03662,Zarna Thakkar,40,Female,Bangalore,Married,Salaried,Bank Officer,120961,58406,7878,3077700,Rented,Bachelor,4,720,67,14,4,198,Referral,Android,56
C03663,Siya Oak,55,Female,Darbhanga,Married,Salaried,Bank Officer,108570,53068,29732,3462414,Owned,Diploma,1,767,56,13,2,210,Facebook,iPhone,66
C03664,Pallavi Nigam,48,Female,Srinagar,Married,Self-employed,Freelancer,228374,131464,59551,5567018,Rented,Diploma,4,720,61,17,2,140,Google Ads,Android,37
C03665,Eta Gade,53,Male,Ahmedabad,Single,Unemployed,Unemployed,6362,4274,0,5670,Family Owned,Bachelor,1,487,35,0,2,57,Facebook,Android,35
C03666,Jacob Basu,38,Female,Chapra,Married,Salaried,Bank Officer,133291,71852,32237,4704166,Family Owned,Master,1,729,24,3,0,112,Instagram,Web,32
C03667,Samesh Bala,46,Female,Kolkata,Married,Salaried,Government Employee,129861,54981,41960,2037326,Rented,Master,1,747,21,22,1,267,Instagram,iPhone,99
C03668,Chakradhar Bansal,24,Male,Bhubaneswar,Single,Salaried,Government Employee,61954,34075,13203,669709,Owned,Master,1,710,50,1,1,291,YouTube,iPhone,82
C03669,Sarthak Krishnan,33,Male,Bhopal,Married,Self-employed,Freelancer,58979,32992,7731,281703,Owned,Master,1,713,114,8,4,104,Instagram,Android,43
C03670,Tanmayi Saraf,59,Male,Meerut,Single,Salaried,Teacher,134160,90791,1431,1576347,Rented,High School,1,673,54,31,4,215,Google Ads,Web,56
C03671,Ladli Srinivasan,63,Male,Hyderabad,Married,Self-employed,Business Owner,249400,111656,68223,1836203,Owned,Master,3,731,91,39,2,292,Facebook,Android,94
C03672,Sudiksha Dora,29,Male,Chapra,Married,Salaried,Teacher,117652,90075,26275,2808871,Owned,Bachelor,4,697,86,3,3,105,Facebook,iPhone,45
C03673,Lavanya Kala,45,Female,Kolkata,Single,Salaried,Software Engineer,38983,19406,14863,546138,Family Owned,Bachelor,1,731,63,21,0,90,Referral,Web,43
C03674,Gauri Narain,32,Female,Ranchi,Single,Unemployed,Unemployed,5446,5000,0,7276,Owned,Bachelor,0,439,83,0,1,248,YouTube,iPhone,98
C03675,Aahana Sharma,22,Female,Chennai,Single,Student,Student,19566,10949,6382,108147,Owned,High School,0,668,45,0,3,206,Facebook,iPhone,93
C03676,Yahvi Barman,19,Female,Kolkata,Single,Student,Student,13737,11777,2603,40633,Family Owned,Diploma,1,576,4,0,0,26,YouTube,Web,8
C03677,Aarav Mahal,55,Female,Bhopal,Single,Salaried,Teacher,49700,37080,8107,355155,Owned,High School,0,707,23,25,0,111,Facebook,Android,62
C03678,Chameli Oak,54,Male,Chennai,Married,Salaried,Government Employee,91562,43152,26837,278137,Owned,High School,1,706,10,10,0,51,Referral,Web,28
C03679,Pavani Sandal,39,Female,Jamshedpur,Married,Salaried,Teacher,102207,64326,18848,1540186,Family Owned,Master,3,702,60,12,3,76,YouTube,Web,30
C03680,Aradhana Batra,20,Male,Indore,Single,Student,Student,16242,14223,570,56301,Owned,Bachelor,1,594,10,0,0,373,Facebook,Android,97
C03681,Shivansh Sridhar,59,Male,Srinagar,Married,Salaried,Accountant,81570,46127,17133,526157,Rented,PhD,3,765,116,0,9,181,Referral,iPhone,46
C03682,Nihal Sachar,35,Female,Patna,Married,Salaried,Teacher,85318,51843,7065,1384431,Rented,Diploma,2,697,14,11,1,159,Facebook,iPhone,91
C03683,Om Subramanian,20,Male,Ahmedabad,Single,Student,Student,14557,10949,2162,59947,Owned,Bachelor,0,611,17,0,1,122,Referral,iPhone,33
C03684,Raagini Madan,31,Female,Chapra,Single,Self-employed,Consultant,207937,108085,58065,2811265,Rented,Master,1,683,19,0,1,77,Facebook,iPhone,27
C03685,Chavvi Ratta,23,Male,Indore,Single,Student,Student,28423,17733,8371,99466,Family Owned,Diploma,1,624,32,0,0,152,Referral,Android,67
C03686,Yuvraj Dora,44,Male,Ahmedabad,Divorced,Salaried,Bank Officer,113833,47924,18130,1711421,Rented,PhD,0,750,91,4,7,153,Facebook,iPhone,98
C03687,Rayaan Dara,36,Male,Bhopal,Married,Salaried,Bank Officer,144919,100979,16100,1394423,Rented,PhD,4,731,69,6,5,307,YouTube,Android,99
C03688,Lohit Chauhan,52,Female,Bhopal,Married,Self-employed,Consultant,35381,27553,7005,476650,Rented,Master,1,664,68,23,1,170,Instagram,iPhone,52
C03689,Indali Goda,27,Female,Darbhanga,Married,Salaried,Doctor,90899,46403,31189,612061,Rented,PhD,1,685,56,5,4,92,Referral,Android,33
C03690,Qasim Garg,40,Male,Hyderabad,Single,Salaried,Sales Executive,35547,20915,7076,483569,Owned,High School,0,746,13,1,1,89,Referral,Android,28
C03691,Gaurang Prabhakar,53,Female,Bangalore,Married,Salaried,Government Employee,54828,34133,5820,219348,Family Owned,PhD,4,691,7,31,0,327,Facebook,iPhone,93
C03692,Mitali Borah,43,Male,Mumbai,Married,Salaried,Software Engineer,55859,37110,9549,623364,Family Owned,Master,1,716,15,15,0,105,YouTube,Android,35
C03693,Charles Nagar,43,Male,Indore,Single,Salaried,Doctor,100734,54178,15371,1262269,Rented,Master,1,741,7,15,0,102,YouTube,Web,61
C03694,Naveen Dasgupta,41,Female,Ballia,Married,Self-employed,Business Owner,135364,83569,48821,3398879,Family Owned,PhD,1,703,108,9,9,50,Google Ads,Web,18
C03695,Brijesh Ganesh,57,Female,Indore,Single,Unemployed,Unemployed,8991,7649,0,4247,Rented,Bachelor,1,455,58,0,4,111,Referral,Web,39
C03696,Maya Iyengar,29,Female,Ballia,Married,Self-employed,Shop Owner,220719,115408,67476,2059510,Rented,Master,3,670,18,3,1,109,YouTube,Web,65
C03697,Chatura Srivastava,56,Female,Darbhanga,Married,Self-employed,Shop Owner,38083,15988,14323,662913,Rented,Master,4,716,81,17,3,302,YouTube,Android,84
C03698,Devansh Gandhi,24,Female,Srinagar,Single,Salaried,Accountant,25488,16892,770,63748,Rented,Bachelor,1,664,55,2,4,110,Google Ads,Web,37
C03699,Yashawini Kohli,39,Male,Darbhanga,Married,Salaried,Doctor,116515,49895,44896,1165047,Rented,Bachelor,4,685,29,16,1,184,Google Ads,Web,48
C03700,Faras Dutta,51,Male,Srinagar,Married,Self-employed,Business Owner,180860,78264,40101,3978746,Family Owned,Bachelor,4,729,17,13,0,219,Instagram,Web,56
C03701,Upma Dhaliwal,18,Male,Chennai,Single,Student,Student,14298,9525,2438,85359,Owned,Diploma,0,615,1,0,0,196,YouTube,Web,94
C03702,Rachita Chokshi,58,Female,Kolkata,Married,Self-employed,Contractor,205762,99918,70787,4942184,Family Owned,Bachelor,3,686,67,9,2,27,Facebook,Android,18
C03703,Qarin Sandal,18,Female,Chennai,Single,Student,Student,28347,17679,5664,165543,Owned,High School,1,637,1,0,0,280,YouTube,Android,86
C03704,Sara De,62,Female,Ballia,Single,Self-employed,Business Owner,73360,39850,23584,297944,Rented,PhD,1,668,11,34,0,283,Referral,Android,100
C03705,Naveen Bansal,35,Male,Kolkata,Divorced,Salaried,Doctor,70802,32594,24803,786688,Family Owned,Master,1,679,10,6,0,137,Facebook,Android,80
C03706,Zansi Gaba,25,Male,Jamshedpur,Married,Student,Student,22430,17222,8374,86276,Rented,High School,2,631,79,0,0,129,Google Ads,Android,65
C03707,Yatin Reddy,50,Male,Chapra,Married,Salaried,Accountant,78171,57762,12622,855131,Rented,Diploma,3,681,79,17,2,72,Instagram,Web,20
C03708,Vinaya Shukla,59,Male,Nagpur,Married,Salaried,Government Employee,48882,35338,6903,293867,Rented,Bachelor,4,702,70,21,4,110,Referral,Android,42
C03709,Theodore Kamdar,25,Male,Hyderabad,Married,Student,Student,22270,19881,3043,128754,Rented,High School,1,581,17,0,1,148,Instagram,iPhone,73
C03710,Banjeet Gokhale,58,Female,Delhi,Married,Salaried,Accountant,44931,28485,16550,452925,Owned,Bachelor,4,709,92,33,0,69,Instagram,Web,27
C03711,Balhaar Ravel,50,Female,Pune,Single,Self-employed,Shop Owner,74327,39105,26358,332517,Rented,High School,0,702,51,9,2,124,YouTube,iPhone,35
C03712,Ansh Yohannan,22,Female,Darbhanga,Single,Salaried,Government Employee,99408,51944,33163,1132837,Rented,High School,1,687,31,0,0,177,Facebook,iPhone,73
C03713,Samar Contractor,65,Female,Hyderabad,Divorced,Self-employed,Business Owner,118563,67636,35853,1081723,Rented,PhD,0,693,56,14,2,138,Referral,Web,50
C03714,Andrew Khurana,20,Female,Kolkata,Single,Student,Student,27155,26140,969,75897,Family Owned,Diploma,1,556,7,0,0,180,Google Ads,Web,57
C03715,Onveer Sangha,47,Female,Patna,Married,Salaried,Software Engineer,129006,58712,15116,1880997,Family Owned,High School,1,709,90,5,1,244,Facebook,Web,71
C03716,Finn Bawa,50,Female,Jamshedpur,Married,Salaried,Bank Officer,72846,53211,12553,363864,Family Owned,Master,2,724,86,28,0,167,Referral,Web,98
C03717,Yochana Talwar,18,Male,Chennai,Single,Student,Student,27158,20869,4344,78799,Rented,High School,1,580,1,0,0,84,Google Ads,Web,45
C03718,Aachal Kara,48,Male,Meerut,Married,Salaried,Doctor,29056,13123,4163,49855,Owned,High School,4,720,72,26,4,125,Google Ads,Android,44
C03719,Geetika Mammen,57,Female,Chennai,Married,Salaried,Sales Executive,98735,70179,8555,1750566,Owned,Diploma,1,698,59,5,0,83,Google Ads,Android,26
C03720,Dipta Balakrishnan,33,Female,Delhi,Married,Salaried,Teacher,63808,38585,20295,956974,Family Owned,Bachelor,3,720,117,8,6,147,YouTube,Android,54
C03721,Rishi Bhat,58,Male,Pune,Married,Salaried,Government Employee,115612,66710,25760,1558233,Owned,Bachelor,3,768,39,25,1,214,Facebook,Web,64
C03722,Xalak Kashyap,31,Female,Kolkata,Single,Unemployed,Unemployed,8564,8225,0,3186,Rented,PhD,1,498,118,0,9,222,Facebook,Android,70
C03723,Ojasvi Parmer,19,Male,Surat,Single,Unemployed,Unemployed,7350,4949,0,2250,Family Owned,Bachelor,1,460,7,0,0,252,Google Ads,Android,72
C03724,Tarak Gole,31,Female,Jamshedpur,Married,Salaried,Bank Officer,34449,19560,1156,155159,Rented,Master,2,731,77,2,3,3,Referral,Android,1
C03725,Ekaraj Wadhwa,29,Female,Darbhanga,Single,Salaried,Accountant,141731,70214,20706,4008084,Owned,High School,0,778,95,6,6,343,Facebook,Android,98
C03726,Nathan Natt,58,Female,Bhubaneswar,Married,Unemployed,Unemployed,1638,1554,0,1949,Owned,High School,4,465,120,0,4,151,Google Ads,iPhone,91
C03727,Nandini Nagi,44,Male,Kolkata,Married,Salaried,Accountant,126985,71840,18324,953668,Rented,Master,4,677,28,4,2,272,YouTube,Android,100
C03728,Triya Raja,37,Male,Chapra,Single,Salaried,Accountant,28662,22138,5473,119931,Rented,Bachelor,1,669,116,10,3,132,Referral,Android,56
C03729,Agastya Divan,49,Female,Patna,Married,Self-employed,Shop Owner,200383,145448,45322,2455172,Owned,Bachelor,2,699,114,20,6,306,YouTube,Android,99
C03730,Aradhana Sangha,43,Male,Mumbai,Single,Unemployed,Unemployed,2353,2091,0,3999,Rented,PhD,0,442,120,0,2,228,Facebook,iPhone,62
C03731,Irya Anand,31,Male,Jamshedpur,Single,Salaried,Accountant,40196,26677,14689,329844,Rented,Diploma,0,723,102,7,8,73,YouTube,Android,21
C03732,Joshua Chawla,18,Female,Darbhanga,Single,Student,Student,6681,5188,1370,19741,Rented,High School,0,574,1,0,0,243,Instagram,Android,62
C03733,Lakshit Madan,28,Female,Kolkata,Married,Self-employed,Consultant,158628,111762,46141,1855648,Owned,High School,1,674,33,3,1,3,Referral,iPhone,2
C03734,Watika Natt,18,Male,Ahmedabad,Single,Student,Student,14259,10509,3517,16870,Family Owned,Diploma,0,584,1,0,0,154,Referral,iPhone,80
C03735,Ira Ramachandran,60,Male,Indore,Married,Salaried,Teacher,76584,57725,1255,1190008,Rented,Bachelor,4,735,62,25,3,80,YouTube,Web,29
C03736,Peter Parmar,59,Male,Srinagar,Married,Salaried,Bank Officer,29899,22254,1990,60693,Owned,Master,1,733,96,11,2,59,Facebook,iPhone,34
C03737,Hiral Dash,48,Male,Hyderabad,Married,Salaried,Bank Officer,28874,12270,163,140373,Family Owned,Diploma,3,722,34,5,1,117,Referral,iPhone,33
C03738,Krish Pillay,25,Male,Ahmedabad,Divorced,Student,Student,8197,6198,2976,12816,Rented,Bachelor,2,607,46,0,1,3,Facebook,iPhone,1
C03739,Reyansh Varughese,41,Male,Chennai,Married,Salaried,Teacher,111791,81272,30992,1797464,Rented,Master,1,713,75,8,1,271,Instagram,Android,90
C03740,Yauvani Thaker,51,Male,Bhubaneswar,Married,Salaried,Accountant,89508,68225,4528,574724,Rented,Diploma,3,722,106,26,8,80,Google Ads,Android,36
C03741,Jagat Deshpande,49,Male,Hyderabad,Single,Salaried,Sales Executive,148126,67949,48841,2032566,Rented,Bachelor,0,702,27,10,2,66,YouTube,Android,35
C03742,Matthew Kant,47,Female,Bangalore,Married,Self-employed,Shop Owner,163944,88149,32721,4017719,Owned,Master,3,717,65,16,5,1,Referral,Web,1
C03743,Janya Agarwal,25,Male,Pune,Married,Salaried,Software Engineer,101051,63093,17436,1120787,Rented,Master,1,667,64,3,0,99,Facebook,Android,55
C03744,Ira Ben,24,Male,Nagpur,Single,Student,Student,6852,5036,946,27083,Family Owned,Diploma,0,624,17,0,1,33,Google Ads,iPhone,19
C03745,Abhimanyu Rajan,24,Male,Kolkata,Single,Student,Student,9531,7640,1020,49844,Rented,High School,0,566,59,0,4,129,Referral,Android,50
C03746,Chakradhar Pandit,56,Female,Pune,Married,Self-employed,Freelancer,239949,153843,50158,3604475,Rented,Master,3,688,119,30,1,137,YouTube,iPhone,39
C03747,Vrishti Chad,53,Male,Bhubaneswar,Single,Salaried,Accountant,52092,36415,7247,932427,Rented,Bachelor,1,730,71,4,4,129,Instagram,Android,39
C03748,Aadhya Dhar,40,Male,Patna,Married,Self-employed,Freelancer,177810,108456,52941,2494137,Rented,Diploma,4,699,111,8,8,50,Google Ads,iPhone,15
C03749,Sai Brahmbhatt,55,Female,Bhopal,Married,Salaried,Software Engineer,92471,52953,21793,908470,Rented,Master,3,706,40,28,0,6,Facebook,Android,3
C03750,Yamini Karnik,59,Male,Darbhanga,Married,Salaried,Doctor,54062,42438,2684,331949,Family Owned,PhD,2,717,50,36,4,145,Instagram,iPhone,38
C03751,Veda Jaggi,33,Female,Bangalore,Married,Salaried,Sales Executive,91045,72333,23408,438749,Owned,High School,3,702,61,6,5,55,Facebook,Web,26
C03752,Wriddhish Shenoy,50,Female,Chapra,Married,Salaried,Doctor,131019,67176,17280,2004853,Family Owned,Diploma,3,769,103,1,7,193,Instagram,Android,67
C03753,Vrinda Chopra,55,Female,Jamshedpur,Married,Salaried,Bank Officer,121382,48986,40869,3888668,Family Owned,High School,3,721,109,25,4,310,Facebook,Android,94
C03754,Finn Mannan,40,Male,Kolkata,Married,Salaried,Sales Executive,77968,39110,8402,297904,Rented,Bachelor,4,739,12,14,1,8,Referral,iPhone,3
