loan_id,customer_id,loan_purpose,requested_amount,approved_amount,loan_tenure_months,interest_rate,emi,emi_to_income_ratio,application_date,risk_score,underwriting_score,default_probability,risk_category,approved,rejection_reason,loan_to_income_ratio,loan_status,defaulted,name,age,gender,city,marital_status,employment_type,occupation,monthly_income,monthly_expense,existing_emi,savings_balance,home_ownership,education_level,dependents,credit_score,account_age_months,job_tenure_years,previous_loans,monthly_transactions,acquisition_channel,device_type,digital_activity_score,avg_days_late,max_days_late,delinquency_count,partial_payment_count,missed_payment_count,avg_net_cash_flow,avg_balance_volatility,avg_cash_flow_consistency,spending_shock_count,overdraft_count
LN487565,C04089,Education,100257,90656,36,11.51,2989.9,0.26,2024-09-01,85,15,0.53,High,0,High Risk,0.66,Rejected,0,Kiaan Suresh,50,Male,Pune,Divorced,Salaried,Teacher,38485,18489,13813,290764,Owned,High School,1,728,109,22,3,29,Facebook,Web,9,15.529411764705882,71,5,2,4.0,1272.0833333333333,0.6966666666666667,35.333333333333336,2,4
LN775963,C04090,Home Renovation,1194877,1111534,48,10.25,28325.01,0.29,2025-01-17,35,65,0.23,Medium,1,0,0.94,Closed,0,Chakradev Amble,49,Male,Nagpur,Married,Salaried,Accountant,118875,54606,1687,1316314,Rented,High School,2,756,81,10,5,67,Instagram,Android,19,3.176470588235294,8,0,2,0.0,26012.75,0.38083333333333336,80.66666666666667,0,0
LN362385,C04091,Personal,708922,556704,24,14.14,26765.8,0.33,2025-06-24,22,78,0.152,Low,1,0,0.58,Closed,0,Harini Brar,18,Female,Ahmedabad,Married,Student,Student,23848,23733,6469,141684,Rented,Bachelor,3,575,1,0,0,62,Instagram,iPhone,22,2.3333333333333335,4,0,0,0.0,35768.583333333336,0.17416666666666666,97.0,1,0
LN438937,C04092,Vehicle,1286242,1196353,60,8.81,24724.15,0.2,2025-04-14,37,63,0.242,Medium,1,0,0.82,Closed,0,Nandini Shere,51,Male,Ballia,Single,Unemployed,Unemployed,8064,5459,0,2052,Rented,Master,0,481,108,0,5,210,Google Ads,Android,91,4.461538461538462,12,0,3,0.0,43777.333333333336,0.3408333333333333,91.0,1,1
LN914932,C04093,Home Renovation,1259790,1063074,48,10.04,26982.73,0.36,2025-12-11,5,95,0.05,Low,1,0,1.19,Active,0,Pratyush Iyer,28,Male,Bhopal,Single,Salaried,Bank Officer,107156,74244,14187,1050798,Rented,Diploma,0,657,11,1,0,160,Facebook,Web,50,4.2,17,1,2,0.0,22541.666666666668,0.36000000000000004,91.91666666666667,3,1
LN873561,C04094,Home Renovation,1061186,750289,48,10.31,19141.16,0.37,2025-12-04,47,53,0.302,Medium,1,0,1.21,Defaulted,1,Aarna Chandran,52,Male,Patna,Single,Self-employed,Consultant,131890,56732,18006,1799350,Rented,Master,1,689,64,30,0,293,Facebook,Web,81,23.2,77,8,5,5.0,11843.833333333334,0.355,73.66666666666667,1,1
LN876420,C04095,Personal,3406805,2966073,24,22.99,155328.32,1.43,2026-04-09,58,42,0.368,High,0,Insufficient Repayment Capacity,2.28,Rejected,0,Ekbal Narain,48,Male,Meerut,Married,Salaried,Bank Officer,100292,75519,33100,3317552,Family Owned,High School,4,696,53,3,4,307,Google Ads,Android,80,10.5625,67,4,6,1.0,40725.25,0.3516666666666666,93.5,0,0
LN157854,C04096,Home Renovation,3917022,3181097,48,10.97,82170.78,0.82,2025-04-30,38,62,0.248,Medium,0,Insufficient Repayment Capacity,2.65,Rejected,0,Qadim Bassi,31,Male,Surat,Married,Salaried,Teacher,65349,36040,19760,387881,Owned,High School,4,727,43,8,2,306,Referral,iPhone,87,8.846153846153847,82,1,0,1.0,47405.5,0.33249999999999996,77.33333333333333,0,0
LN371082,C04097,Business,1493242,1178004,60,13.45,27075.36,0.17,2024-12-28,32,68,0.212,Medium,1,0,0.6,Defaulted,1,Warjas Krishnamurthy,58,Female,Pune,Married,Self-employed,Consultant,58490,42663,2670,803497,Rented,High School,4,736,107,33,8,131,Google Ads,Android,84,14.0,65,3,6,2.0,74897.41666666667,0.3025,76.0,1,0
LN367595,C04098,Home Renovation,3154270,2766720,60,10.42,59358.02,0.65,2025-08-01,51,49,0.326,High,1,0,2.51,Defaulted,1,Fitan Sunder,20,Female,Indore,Single,Student,Student,29402,25011,3127,131275,Rented,Bachelor,1,546,3,0,0,112,YouTube,Web,56,31.8,90,7,3,7.0,47146.75,0.3666666666666667,79.91666666666667,1,0
LN144311,C04099,Personal,1345539,1203346,36,14.39,41355.82,0.4,2024-11-04,30,70,0.2,Medium,1,0,0.97,Active,0,Indali Shanker,47,Male,Chapra,Married,Salaried,Accountant,67140,29581,14834,273275,Rented,Bachelor,2,719,51,12,1,148,Instagram,iPhone,54,3.3333333333333335,13,0,1,0.0,62224.083333333336,0.36833333333333335,74.58333333333333,0,0
LN980432,C04100,Personal,1070373,997938,36,14.64,34418.18,0.58,2026-01-09,60,40,0.38,High,0,Insufficient Repayment Capacity,1.4,Rejected,0,Mohini Hayer,52,Male,Darbhanga,Married,Self-employed,Contractor,168537,84397,9699,5747424,Rented,Diploma,4,726,79,2,5,249,Facebook,Web,65,8.692307692307692,54,1,3,1.0,17084.333333333332,0.33666666666666667,97.5,0,0
LN645293,C04101,Business,5017678,4351580,36,12.86,146328.66,1.08,2025-02-20,58,42,0.368,High,0,Insufficient Repayment Capacity,2.67,Rejected,0,Amruta Chander,51,Female,Delhi,Married,Salaried,Sales Executive,41483,28076,8681,706500,Family Owned,PhD,1,713,81,23,1,233,Facebook,iPhone,74,17.933333333333334,74,5,3,4.0,-2368.5833333333335,0.39083333333333337,56.916666666666664,2,3
LN289377,C04102,Personal,810992,714876,12,10.86,63135.25,1.42,2025-01-08,30,70,0.2,Medium,0,Insufficient Repayment Capacity,1.34,Rejected,0,Charita Anne,26,Female,Bangalore,Single,Unemployed,Unemployed,7787,6376,0,10233,Rented,Bachelor,0,445,71,0,5,199,Referral,Android,63,10.083333333333334,82,1,1,1.0,22302.0,0.115,80.91666666666667,1,0
LN345989,C04103,Medical,1091842,1086433,24,16.87,53647.87,0.73,2025-01-28,60,40,0.38,High,0,Insufficient Repayment Capacity,1.23,Rejected,0,Kavya Rao,39,Male,Bangalore,Married,Salaried,Sales Executive,47579,27701,7214,691721,Family Owned,Diploma,1,730,65,3,2,70,Instagram,iPhone,39,15.375,84,5,5,4.0,12089.25,0.3516666666666666,85.0,1,1
LN977842,C04104,Medical,3007023,2954245,36,18.06,106891.97,0.6,2025-01-29,38,62,0.248,Medium,0,Insufficient Repayment Capacity,1.39,Rejected,0,Amruta Sachdeva,53,Male,Bangalore,Single,Salaried,Software Engineer,65023,30998,20870,1166884,Owned,Master,0,765,93,0,4,342,Facebook,Web,93,6.333333333333333,72,2,4,1.0,66427.83333333333,0.3741666666666667,72.58333333333333,4,3
LN712197,C04105,Personal,1331211,1235605,24,18.42,61937.51,0.41,2025-01-18,27,73,0.182,Medium,1,0,0.68,Closed,0,Ansh Bhagat,24,Female,Mumbai,Single,Student,Student,18918,15406,6878,48345,Owned,High School,1,614,25,0,1,155,Referral,Android,79,19.842105263157894,74,7,2,6.0,33025.583333333336,0.36916666666666664,66.58333333333333,0,0
LN360594,C04106,Education,415486,396705,36,9.71,12746.61,0.59,2025-11-18,98,2,0.608,High,0,High Risk,1.53,Rejected,0,Kiaan Khanna,37,Male,Mumbai,Married,Salaried,Teacher,144674,65858,39834,4923840,Owned,High School,4,757,102,10,2,173,Instagram,Web,45,7.0,37,1,4,1.0,-11034.0,0.6408333333333334,33.583333333333336,4,9
LN262017,C04107,Education,335123,296114,60,9.71,6249.38,0.29,2024-07-19,85,15,0.53,High,0,High Risk,1.16,Rejected,0,Ekaraj Jhaveri,23,Male,Patna,Single,Student,Student,22646,19579,6263,31247,Owned,Bachelor,0,575,23,0,0,283,Facebook,iPhone,89,9.5625,55,3,7,1.0,-1845.75,0.5375,47.166666666666664,2,7
LN412671,C04108,Medical,4528208,4154009,24,16.1,203591.74,0.94,2025-10-23,55,45,0.35,High,0,Insufficient Repayment Capacity,1.6,Rejected,0,Hredhaan Sanghvi,45,Male,Pune,Married,Unemployed,Unemployed,6013,4154,0,8018,Owned,Diploma,4,486,100,0,3,53,Facebook,Android,18,21.166666666666668,88,8,8,6.0,74508.58333333333,0.36916666666666664,62.75,0,0
LN993089,C04109,Vehicle,431827,405032,60,11.28,8863.04,0.19,2025-11-01,8,92,0.068,Low,1,0,0.73,Defaulted,1,Chameli Din,52,Male,Kolkata,Single,Unemployed,Unemployed,7774,5736,0,22915,Rented,Master,1,482,33,0,2,199,Referral,Web,55,13.833333333333334,75,2,2,2.0,20843.083333333332,0.3925,65.25,0,0
LN859991,C04110,Personal,4022264,3653031,24,23.04,191393.86,1.69,2025-08-18,53,47,0.338,High,0,Insufficient Repayment Capacity,2.69,Rejected,0,Vanya Pandya,54,Male,Bangalore,Married,Self-employed,Freelancer,219259,167320,17884,6370949,Owned,PhD,4,721,102,19,1,134,Referral,iPhone,43,11.826086956521738,76,6,6,3.0,62701.416666666664,0.36166666666666664,92.16666666666667,0,0
LN709468,C04111,Business,1719814,1336444,48,14.88,37112.99,0.34,2024-07-13,18,82,0.128,Low,1,0,1.01,Closed,0,Inaya Magar,34,Female,Delhi,Married,Salaried,Bank Officer,120088,75115,39421,3637677,Owned,Bachelor,1,713,103,0,2,65,Referral,iPhone,29,3.1666666666666665,5,0,0,0.0,32200.583333333332,0.31916666666666665,82.0,1,1
LN270973,C04112,Medical,803720,777258,12,14.16,69846.28,0.39,2025-06-13,30,70,0.2,Medium,1,0,0.36,Closed,0,Wyatt Acharya,42,Male,Ballia,Married,Salaried,Sales Executive,110857,85776,19039,1470041,Owned,Master,3,712,119,20,2,75,Instagram,Android,19,2.4166666666666665,4,0,0,0.0,69393.66666666667,0.3125,68.25,1,1
LN147660,C04113,Personal,86157,76709,24,21.64,3965.9,0.19,2026-01-08,63,37,0.398,High,1,0,0.31,Closed,0,Aadi Chauhan,42,Female,Bangalore,Married,Salaried,Bank Officer,107165,85288,31889,3060028,Family Owned,Bachelor,2,697,74,18,4,354,Referral,Android,96,11.3125,75,4,6,1.0,4777.333333333333,0.6658333333333334,45.5,0,1
LN417259,C04114,Business,615560,483262,60,12.15,10786.56,0.26,2025-12-14,47,53,0.302,Medium,1,0,0.98,Closed,0,Qabil Murty,56,Male,Ballia,Married,Salaried,Government Employee,103376,50645,27462,2658922,Rented,Bachelor,2,764,51,19,4,142,Facebook,Web,66,2.9411764705882355,13,0,2,0.0,14359.5,0.36999999999999994,89.5,0,0
LN787513,C04115,Business,1663474,1193192,48,12.09,31474.07,0.67,2025-11-01,68,32,0.428,High,0,Insufficient Repayment Capacity,2.1,Rejected,0,Lekha Taneja,25,Male,Patna,Single,Student,Student,20701,18467,5832,100995,Family Owned,Diploma,1,578,76,0,2,288,Facebook,Web,74,26.214285714285715,84,5,2,5.0,6308.583333333333,0.35333333333333333,73.08333333333333,1,1
LN452587,C04116,Business,1884433,1654334,48,10.72,42532.52,0.95,2024-07-30,70,30,0.44,High,0,Insufficient Repayment Capacity,3.09,Rejected,0,Utkarsh Bhavsar,47,Female,Kolkata,Married,Salaried,Doctor,98183,44052,24494,1080617,Rented,High School,3,729,2,3,0,251,YouTube,Android,97,22.2,78,5,2,5.0,18289.916666666668,0.3133333333333333,94.5,0,0
LN783590,C04117,Vehicle,1282745,1245760,24,11.47,58334.39,1.27,2024-11-13,48,52,0.308,Medium,0,Insufficient Repayment Capacity,2.26,Rejected,0,Sara Issac,40,Female,Indore,Divorced,Salaried,Bank Officer,71584,56333,5066,864139,Rented,High School,0,701,58,18,0,90,Instagram,iPhone,31,4.923076923076923,20,2,2,0.0,26851.25,0.3358333333333334,75.58333333333333,0,0
LN704631,C04118,Education,251683,222345,36,8.37,7005.5,0.62,2026-01-25,73,27,0.458,High,0,Insufficient Repayment Capacity,1.65,Rejected,0,Hiral Apte,44,Female,Mumbai,Married,Salaried,Doctor,49914,21910,10658,185125,Rented,Master,4,722,85,2,2,344,Google Ads,iPhone,95,7.45,49,3,1,2.0,1622.5833333333333,0.3558333333333334,75.66666666666667,2,5
LN407331,C04119,Home Renovation,5472657,4850095,60,8.63,99811.29,0.69,2024-12-27,63,37,0.398,High,0,Insufficient Repayment Capacity,2.78,Rejected,0,Avi Ganguly,63,Male,Nagpur,Divorced,Self-employed,Business Owner,78732,59025,27328,1013790,Family Owned,High School,0,704,72,19,3,78,Facebook,Android,31,10.619047619047619,53,4,6,3.0,51553.416666666664,0.3358333333333334,78.0,1,1
LN847248,C04120,Vehicle,5201130,4977948,24,8.7,226731.69,1.1,2025-08-04,63,37,0.398,High,0,Insufficient Repayment Capacity,2.02,Rejected,0,Nilima Rama,41,Male,Ballia,Married,Salaried,Teacher,74970,54241,16897,569724,Rented,Bachelor,4,679,11,6,0,124,Instagram,Android,41,15.15,66,7,5,4.0,90313.0,0.3475,57.416666666666664,2,0
LN813064,C04121,Home Renovation,6627235,6308642,60,10.79,136505.39,0.96,2025-01-08,75,25,0.47,High,0,Insufficient Repayment Capacity,3.69,Rejected,0,Ganga Sinha,29,Female,Bhubaneswar,Single,Salaried,Software Engineer,37231,20844,2002,470045,Family Owned,PhD,1,758,85,7,7,256,Instagram,Android,70,18.761904761904763,86,6,4,5.0,39937.083333333336,0.37000000000000005,90.16666666666667,2,2
LN889101,C04122,Home Renovation,468364,358651,60,11.19,7831.97,0.07,2026-01-02,10,90,0.08,Low,1,0,0.26,Active,0,Vedant Ahluwalia,58,Female,Pune,Married,Self-employed,Freelancer,142024,101248,31890,4981445,Rented,PhD,3,703,35,32,1,113,Referral,Android,50,2.411764705882353,5,0,0,0.0,54335.916666666664,0.33166666666666667,92.08333333333333,0,0
LN831790,C04123,Medical,1867032,1568321,12,12.14,139446.16,2.22,2024-10-02,68,32,0.428,High,0,Insufficient Repayment Capacity,2.08,Rejected,0,Aishani Prakash,44,Female,Mumbai,Married,Salaried,Accountant,123405,75322,47236,2410865,Owned,High School,3,746,33,13,1,188,YouTube,iPhone,84,16.583333333333332,90,3,0,3.0,15584.75,0.3275,75.58333333333333,1,1
LN251730,C04124,Medical,71971,70566,24,15.51,3438.63,0.08,2024-09-18,35,65,0.23,Medium,1,0,0.14,Defaulted,1,Logan Sethi,47,Male,Bhubaneswar,Married,Salaried,Doctor,86126,43772,28544,1411136,Rented,Diploma,1,707,30,22,1,78,Facebook,Web,42,13.80952380952381,71,4,6,4.0,6713.583333333333,0.41,72.91666666666667,1,1
LN874936,C04125,Home Renovation,1435033,1149282,48,10.73,29553.33,0.67,2024-06-05,58,42,0.368,High,0,Insufficient Repayment Capacity,2.18,Rejected,0,Nidhi Bahl,32,Male,Nagpur,Single,Salaried,Government Employee,42530,19486,6227,744943,Family Owned,Diploma,0,704,39,6,1,91,YouTube,Web,48,12.952380952380953,82,5,6,3.0,26168.416666666668,0.37000000000000005,92.5,0,0
LN503914,C04126,Business,1503733,1432429,36,14.73,49466.44,0.72,2025-12-08,58,42,0.368,High,0,Insufficient Repayment Capacity,1.75,Rejected,0,Teerth Nagarajan,35,Female,Chapra,Married,Salaried,Sales Executive,57165,44143,5785,764872,Family Owned,Bachelor,3,750,117,0,7,109,Referral,iPhone,62,11.411764705882353,78,4,2,3.0,14736.75,0.3416666666666666,98.66666666666667,0,0
LN749869,C04127,Vehicle,4199798,3654988,60,8.32,74670.99,0.62,2024-07-15,58,42,0.368,High,0,Insufficient Repayment Capacity,2.55,Rejected,0,Raksha Bakshi,45,Male,Hyderabad,Married,Salaried,Accountant,32081,20789,8191,538692,Owned,Bachelor,1,763,116,13,9,271,Instagram,iPhone,73,22.136363636363637,90,9,5,5.0,32835.583333333336,0.28583333333333333,88.83333333333333,1,1
LN362559,C04128,Vehicle,1559724,1104614,24,9.98,50962.14,0.75,2025-09-07,35,65,0.23,Medium,0,Insufficient Repayment Capacity,1.36,Rejected,0,Hredhaan Shroff,45,Male,Bhubaneswar,Married,Salaried,Doctor,70858,50151,10064,853976,Rented,Master,3,736,36,19,3,245,Google Ads,Web,65,7.384615384615385,68,1,0,1.0,40861.666666666664,0.3333333333333333,67.33333333333333,1,0
LN165343,C04129,Medical,2883323,2576740,36,16.06,90666.88,0.4,2025-05-08,15,85,0.11,Low,1,0,0.95,Active,0,Anya Issac,36,Male,Bhopal,Single,Salaried,Government Employee,148528,107522,24707,1508669,Rented,Bachelor,0,688,17,0,0,249,Facebook,Web,77,2.8181818181818183,16,1,1,0.0,122116.08333333333,0.3425,69.66666666666667,0,0
LN992879,C04130,Medical,947576,867854,24,17.32,43042.23,1.1,2025-06-10,60,40,0.38,High,0,Insufficient Repayment Capacity,1.84,Rejected,0,Rachit Buch,31,Male,Bhubaneswar,Single,Unemployed,Unemployed,10757,8583,0,14105,Owned,PhD,1,512,40,0,3,273,Instagram,Web,82,6.470588235294118,47,1,3,1.0,5223.5,0.33916666666666667,84.75,1,1
LN295029,C04131,Education,101572,95924,36,8.45,3025.86,0.36,2024-10-02,63,37,0.398,High,1,0,0.96,Active,0,Benjamin Narula,31,Male,Patna,Married,Self-employed,Consultant,44308,28270,4197,266212,Owned,PhD,2,717,96,9,5,15,YouTube,iPhone,10,6.25,20,2,3,0.0,-2458.75,0.6475000000000001,70.33333333333333,2,9
LN770654,C04132,Personal,208976,178384,36,17.08,6366.98,0.46,2024-06-23,93,7,0.578,High,0,High Risk,1.07,Rejected,0,Falak Dutt,60,Female,Meerut,Married,Salaried,Sales Executive,74336,34164,16895,626588,Owned,Master,3,750,118,30,1,12,Google Ads,Android,8,10.0,47,4,4,1.0,-459.25,0.6908333333333333,68.25,2,7
LN887861,C04133,Education,228717,225941,48,10.1,5741.3,0.24,2025-09-27,75,25,0.47,High,1,0,0.78,Defaulted,1,Diya Mukherjee,49,Female,Patna,Married,Salaried,Sales Executive,38723,20618,11041,436548,Owned,PhD,3,715,5,6,0,103,Google Ads,Web,33,26.866666666666667,85,6,2,6.0,-7095.25,0.7225,74.58333333333333,1,11
LN440809,C04134,Personal,2017384,1609005,12,22.27,150802.98,1.17,2026-03-14,30,70,0.2,Medium,0,Insufficient Repayment Capacity,1.04,Rejected,0,Yashica Chaudhary,47,Male,Surat,Single,Salaried,Accountant,119689,77117,25786,2493763,Owned,Diploma,0,706,111,7,2,118,YouTube,iPhone,74,3.25,20,1,2,0.0,76754.66666666667,0.37083333333333335,92.08333333333333,1,0
LN709497,C04135,Vehicle,200000,179780,48,13.33,4852.54,0.39,2024-08-31,100,0,0.62,High,0,High Risk,1.19,Rejected,0,Kabir Chhabra,23,Female,Chapra,Single,Unemployed,Unemployed,12329,10354,0,24688,Rented,Bachelor,0,465,27,0,1,131,Google Ads,Android,41,6.411764705882353,34,2,2,1.0,-4402.666666666667,0.6308333333333334,22.416666666666668,1,12
LN153438,C04136,Home Renovation,203568,167832,48,9.01,4177.3,0.04,2024-10-29,0,100,0.02,Low,1,0,0.13,Active,0,Manan Sampath,43,Female,Hyderabad,Married,Self-employed,Freelancer,130978,71484,33364,2910276,Family Owned,Diploma,3,712,50,20,3,282,Instagram,iPhone,98,5.291666666666667,63,1,1,1.0,56907.5,0.15833333333333335,74.16666666666667,0,0
LN244351,C04137,Home Renovation,1430860,1049167,48,8.97,26093.62,0.47,2025-09-02,38,62,0.248,Medium,1,0,1.58,Defaulted,1,Tanmayi Roy,50,Female,Jamshedpur,Married,Self-employed,Business Owner,219837,121543,72482,4072290,Owned,High School,1,734,19,23,1,89,Referral,Android,37,14.466666666666667,87,4,7,2.0,24304.583333333332,0.3775,97.83333333333333,0,0
LN104570,C04138,Personal,3516044,2629036,12,15.35,237726.77,1.87,2024-10-23,60,40,0.38,High,0,Insufficient Repayment Capacity,1.72,Rejected,0,Ekalinga Roy,56,Male,Ranchi,Single,Salaried,Doctor,30122,17309,7431,433251,Owned,Master,0,746,1,15,0,152,Referral,Android,45,17.166666666666668,72,3,2,2.0,38384.666666666664,0.3566666666666667,98.16666666666667,0,0
LN924822,C04139,Home Renovation,2709160,1964785,48,11.55,51307.28,0.54,2024-09-04,55,45,0.35,High,0,Insufficient Repayment Capacity,1.72,Rejected,0,Hemangini Khanna,35,Female,Bhopal,Single,Salaried,Software Engineer,133356,97560,46107,3208987,Rented,Diploma,1,723,99,12,3,191,Referral,Web,79,15.6,80,5,3,4.0,52563.583333333336,0.34,80.25,1,0
LN551302,C04140,Education,228641,192102,60,12.91,4362.07,0.33,2025-08-27,58,42,0.368,High,1,0,1.2,Closed,0,Praneel Badami,33,Male,Chennai,Married,Self-employed,Consultant,175610,91343,26961,4292471,Owned,Bachelor,3,731,98,4,2,86,Facebook,Web,50,7.791666666666667,63,3,5,1.0,-298.4166666666667,0.66,63.083333333333336,2,4
LN484252,C04141,Business,3838252,3639133,60,10.42,78075.02,0.82,2026-03-22,70,30,0.44,High,0,Insufficient Repayment Capacity,3.17,Rejected,0,Samarth Shenoy,18,Male,Patna,Single,Student,Student,26255,24795,5719,110488,Family Owned,High School,0,561,1,0,0,107,Google Ads,Web,38,25.583333333333332,87,5,4,3.0,23769.25,0.3625,77.33333333333333,0,0
LN547882,C04142,Home Renovation,357717,311566,60,10.32,6669.02,0.1,2026-03-14,33,67,0.218,Medium,1,0,0.37,Defaulted,1,Ishita Keer,39,Female,Meerut,Married,Salaried,Sales Executive,26149,17782,1994,85257,Rented,Master,4,654,28,7,1,150,YouTube,Android,85,16.347826086956523,87,5,6,4.0,25375.5,0.3358333333333334,98.16666666666667,0,0
LN867928,C04143,Personal,986823,896523,36,21.12,33831.83,0.57,2025-04-21,43,57,0.278,Medium,0,Insufficient Repayment Capacity,1.26,Rejected,0,Ridhi Vohra,40,Male,Ranchi,Married,Self-employed,Contractor,113351,62028,31596,4024330,Owned,Diploma,1,710,43,13,2,200,Referral,Android,91,14.210526315789474,86,5,3,3.0,34442.666666666664,0.3233333333333333,94.33333333333333,2,0
LN590016,C04144,Personal,2843792,2414116,24,13.76,115635.15,0.92,2025-01-18,35,65,0.23,Medium,0,Insufficient Repayment Capacity,1.61,Rejected,0,Darika Saraf,39,Female,Darbhanga,Married,Salaried,Teacher,102881,58880,8709,2842867,Rented,Diploma,2,746,88,1,0,117,Google Ads,iPhone,35,2.736842105263158,5,0,1,0.0,61683.083333333336,0.345,94.83333333333333,0,0
LN792398,C04145,Education,256601,181913,36,11.73,6018.68,0.3,2026-05-29,75,25,0.47,High,1,0,0.75,Active,0,Amaira Master,31,Female,Delhi,Married,Salaried,Teacher,38700,27720,4785,257692,Owned,Master,2,692,31,9,0,19,Instagram,iPhone,6,10.894736842105264,89,3,7,1.0,-4548.416666666667,0.6925,59.0,2,8
LN453032,C04146,Medical,388763,342976,24,16.64,16898.24,0.57,2025-02-06,35,65,0.23,Medium,1,0,0.96,Active,0,Chasmum Pal,60,Female,Delhi,Married,Salaried,Teacher,119042,58256,37541,3074391,Family Owned,Master,2,737,9,13,0,148,Instagram,iPhone,53,4.0625,20,1,2,0.0,12697.5,0.39083333333333337,99.0,0,0
LN174277,C04147,Home Renovation,924106,884024,48,8.22,21673.02,0.35,2024-08-27,42,58,0.272,Medium,1,0,1.19,Closed,0,Ikshita Samra,21,Male,Jamshedpur,Single,Student,Student,18441,17876,4640,69112,Rented,Diploma,0,594,15,0,1,180,Facebook,iPhone,67,3.588235294117647,18,2,2,0.0,15121.083333333334,0.3825,91.08333333333333,1,1
LN652805,C04148,Medical,103848,85435,12,15.38,7726.55,1.29,2025-11-26,78,22,0.488,High,0,Insufficient Repayment Capacity,1.19,Rejected,0,Anamika Venkatesh,60,Male,Chapra,Married,Salaried,Accountant,59121,41514,21682,365347,Family Owned,Bachelor,1,706,87,18,2,144,Google Ads,Web,54,18.416666666666668,67,3,1,3.0,1283.3333333333333,0.6316666666666667,77.83333333333333,1,3
LN805963,C04149,Personal,353502,283178,24,19.2,14302.14,0.7,2024-08-14,88,12,0.548,High,0,High Risk,1.15,Rejected,0,Tristan Devi,49,Female,Indore,Married,Salaried,Bank Officer,130173,72509,15100,2313227,Family Owned,PhD,2,736,48,27,4,88,Facebook,Web,41,24.416666666666668,90,9,2,8.0,-4019.5833333333335,0.6216666666666667,78.66666666666667,1,8
LN226928,C04150,Vehicle,2931082,2345142,60,9.09,48783.79,0.38,2025-05-10,8,92,0.068,Low,1,0,1.53,Closed,0,Tanveer Chhabra,22,Male,Mumbai,Single,Salaried,Accountant,143853,61077,21296,1591828,Rented,Master,0,720,2,0,0,82,Instagram,Android,34,6.0,62,2,1,1.0,46754.25,0.15416666666666667,94.25,2,2
LN393274,C04151,Business,3417515,2566699,60,12.71,58019.96,0.56,2025-11-06,46,54,0.296,Medium,0,Insufficient Repayment Capacity,2.07,Rejected,0,Panini Parekh,43,Female,Ahmedabad,Married,Salaried,Accountant,84450,45330,9231,1107103,Rented,Diploma,4,753,118,3,8,29,Facebook,Web,9,3.5217391304347827,17,1,2,0.0,54791.083333333336,0.345,84.66666666666667,0,0
LN299811,C04152,Personal,404980,378160,12,22.11,35413.67,0.87,2025-09-26,40,60,0.26,Medium,0,Insufficient Repayment Capacity,0.78,Rejected,0,Robert Vala,59,Female,Srinagar,Married,Salaried,Software Engineer,89976,70574,796,1053957,Rented,PhD,2,701,23,6,0,60,Instagram,Web,20,7.666666666666667,66,1,0,1.0,12183.5,0.16166666666666665,86.75,1,1
LN896712,C04153,Personal,240063,233501,12,16.91,21286.43,0.28,2025-10-19,30,70,0.2,Medium,1,0,0.26,Closed,0,Yachana Panchal,58,Female,Indore,Single,Salaried,Accountant,27358,12372,10239,95493,Family Owned,Bachelor,0,689,7,9,0,16,Referral,iPhone,9,2.4166666666666665,9,0,1,0.0,19939.583333333332,0.3458333333333334,80.5,0,0
